title,rating,num_ratings,tags,actors
八男？别闹了！,5.5,57000,[架空|小说改|穿越|奇幻],[榎木淳弥|西明日香|三村有己|小松未可子|M・A・O]
一周的朋友。,9.7,12000,[日常|少女|催泪|校园],[雨宮天|山谷祥生|細谷佳正|大久保瑠美|中原麻衣|間島淳司|浅沼晋太郎]
来自新世界,9.5,16000,[奇幻|科幻|架空|小说改],[遠藤綾、種田梨沙|東條加那子、梶裕貴|村瀬歩、藤堂真衣|花澤香菜|高城元気、工藤晴香]
这爱情有点奇怪,9.2,22000,[漫画改|少女|恋爱],[小坂井祐莉绘|丰永利行|长谷川玲奈|榎木淳弥|花泽香菜|木村良平]
时钟机关之星,8.4,4634,[小说改|科幻|架空],[南條愛乃|加隈亜衣|大西沙織|松田健一郎|千本木彩花]
关于完全听不懂老公在说什么的事 第一季,9.7,9326,[日常|泡面],[田村ゆかり|鈴村健一|釘宮理恵|坂井俊文|堀野紗也加|新谷良子|外崎大輔|清水香里|堀江由衣]
伊甸星原 EDENS ZERO,9.5,9161,[漫画改|热血|冒险|奇幻],[寺岛拓笃|小松未可子|钉宫理惠|手冢弘道|井泽诗织|青木志贵]
白沙的水族馆,9.6,14000,[原创|日常|励志],[伊藤美来|逢田梨香子|和气杏未|Lynn|土屋神叶|阿座上洋平|家中宏]
青之驱魔师 岛根启明结社篇,8.3,283,[漫画改|热血|奇幻|神魔],[岡本信彦|福山润|花泽香菜|中井和哉|游佐浩二|梶裕贵|喜多村英梨|高垣彩阳|佐藤利奈|神谷浩史]
恋爱随意链接,9.5,18000,[小说改|日常|治愈|校园],[水島大宙|豊崎愛生|沢城みゆき|金元寿子|寺島拓篤|田中敦子|佐倉綾音|大亀あすか|藤原啓治]
伊甸星原 EDENS ZERO 第二季,9.4,129,[漫画改|热血|战斗],[寺岛拓笃|小松未可子|钉宫理惠|手冢弘道|井泽诗织|青木志贵|安野希世乃|藤井幸代|高尾奏音|岩田光央|新祐树|大久保瑠美|八代拓|井上穗乃花|楠大典|增田俊树|伊丸冈笃|大原沙耶香|浪川大辅|土师孝也|铃村健一|井上和彦|大冢芳忠]
夏目友人帐 第四季,9.8,8188,[奇幻|日常|治愈|催泪],[神谷浩史|喵先生|/|井上和彦|小林沙苗|泽城美雪|木村良平|伊藤容次|佐藤利奈|堀江一真|石田彰|诹访部顺一]
哆啦A梦 第四季,9.8,1151,[漫画改|搞笑|日常|科幻],[陈美贞|刘如蘋、刘凯宁、林筱玲|林美秀|宋克军、梁兴昌|李世扬]
无限系统树,6.1,16000,[小说改|穿越|奇幻|战斗],[齐藤壮马|大野柚布子|日野聪|小市真琴|高田忧希|村濑步|小仓唯|日笠阳子|悠木碧|春濑夏实|井泽诗织|铃村健一|东山奈央]
天真与闪电,9.7,6430,[日常|治愈|萌系],[中村悠一|早见沙织|远藤璃菜|户松遥|关智一]
Free!-Road to the World-梦,9.7,2618,[社团|校园|运动],[岛崎信长|铃木达央|宫野真守|内山昂辉|豊永利行|代永翼|平川大辅|木村良平|细谷佳正|野岛健児|日野聡]
阴晴不定大哥哥,9.8,21000,[漫画改|职场|搞笑],[神谷浩史|宫野真守|水树奈奈|杉田智和|中村悠一|堀内贤雄|中井和哉|三木真一郎|花江夏树|高桥未奈美|佐藤利奈|津田健次郎|木村良平|铃村健一|日笠阳子|小野大辅|定冈小百合|大冢芳忠]
宝石商人理查德的谜鉴定,9.3,14000,[小说改|日常|推理|治愈],[樱井孝宏|内田雄马|花泽香菜|井口祐一]
热诚传说X,8.4,2533,[战斗|架空|热血|奇幻],[木村良平|逢坂良太|茅野爱衣|小松未可子|下屋则子|福圆美里|小野大辅|津田健次郎]
小桃小栗Love Love物语,9.6,6121,[恋爱|校园|日常],[加隈亜衣|岡本信彦|大空直美|前田玲奈|仲谷明香|竹下礼奈|山谷祥生|永塚拓馬]
名侦探柯南：零的日常（中配）,9.0,217,[日常|治愈],[藤新|皇贞季|阎么么|赵双|张凯|幽舞越山|陈喆]
多田君不恋爱,9.0,16000,[恋爱|原创],[多田光良:中村悠一|特蕾莎·瓦格纳:石見舞菜香|伊集院薰:宮野真守|亚历珊德拉·玛格丽特:下地紫野|杉本一:梅原裕一郎|长谷川日向子:石上静香|山下研太郎:下野紘|多田唯:水瀬いのり|ニャンコビック:]
学战都市Asterisk 第二季,8.6,4575,[奇幻|校园|战斗|架空],[田丸笃志|加隈亚衣|东山奈央|井泽诗织|小泽亚李|内田雄马|星野贵纪|艾涅丝妲·..]
22/7,9.3,15000,[原创|日常|萌系|音乐],[西条和|天城Sally|仓冈水巴|帆风千春|海乃瑠璃|白泽加奈惠|宫濑玲奈|河濑诗]
名侦探柯南 唐红的恋歌,9.0,3907,[漫画改|推理|智斗],[高山南|山崎和佳奈|小山力也|山口胜平|堀川亮|宫村优子|岩居由希子|高木涉|大谷育江|绪方贤一|林原惠美|松井菜樱子|桧山修之|雪野五月|小野大辅|山路和弘|寺杣昌纪|若本规夫|置鲇龙太郎|服部静华|胜生真沙子|比嘉久美子|一条和矢|石井康嗣|石川英郎|阿知波皋月|吉田美保|斋贺光希|大西健晴|小伏伸之|进藤尚美|高冢正也|福岛润|吉冈里帆|宫川大辅|阪修]
LoveLive 爱与演唱会!超级明星!!,9.7,35000,[原创|音乐|偶像|校园],[伊达小百合|Liyuu|岬奈子|Payton尚未|青山渚]
濑户的花嫁,9.7,14000,[萌系|日常|恋爱],[满潮|水島大宙|桃井晴子|江戸前|野川樱|三宅健太|村濑克辉|桑谷夏子|矢部雅史|猿飛|矢部雅史|銭形|森永理科]
Comic Girls,9.8,14000,[搞笑|日常|漫画改],[赤尾光|本渡枫|高桥李依|大西沙织|远藤绫|津田美波|七濑彩夏|上田丽奈]
索玛丽与森林之神,9.8,25000,[架空|漫画改|奇幻|萌系],[水濑祈|小野大辅|七海广希|铃木达央|早见沙织|小野友树|小林优|速水奖|关智一|茅野爱衣|高垣彩阳|柴田理惠]
青春纪行 / 金色时光,9.5,17000,[日常|小说改],[堀江由衣|古川慎|茅野爱衣|石川界人|木户衣吹|比上孝浩|NANA前辈|佐藤聪美]
恋爱小行星,9.7,18000,[漫画改|搞笑|日常|治愈],[高柳知叶|山口爱|指出球亚	|东山奈央|上坂堇]
敦君与女朋友,9.4,7363,[恋爱|漫画改],[铃木达央|诹访彩花|植田圭辅|香里有佐|羽多野涉|嘉阳光]
NARUTO to BORUTO THE LIVE 2019,9.1,1463,[漫画改|音乐],[【Special|Live】|KANA-BOON|ゲーム実況者わくわくバンド|DISH//|ジファブリック|FLOW|シュノーケル|Little|Glee|Monster|【原创章节朗读剧|/|名台词现场配音】|竹内顺子|杉山纪彰|春野樱|/|中村千绘|水树奈奈|三瓶由布子|菊池心|木岛隆一|小野贤章|【2.5次元音乐剧《火影忍者|晓之音》】|松冈广大（饰漩涡鸣人）|佐藤流司（饰宇智波佐助）|良知真次（饰宇智波鼬）|伊藤优衣（饰春野樱）|定本枫马（饰佐井）|【游戏实况】|ゲーム実況者わくわくバンド|【主持人】|井上裕介|/|美山加恋]
青之驱魔师,8.9,6046,[战斗|奇幻|漫画改|热血],[岡本信彦|福山潤|神谷浩史|梶裕貴|遊佐浩二|高垣彩陽|喜多村英梨|花澤香菜|柿原徹也]
哆啦A梦 第一季,9.8,5088,[漫画改|科幻|搞笑|少儿],[陈美贞|刘如蘋、刘凯宁、林筱玲|林美秀|宋克军、梁兴昌|李世扬]
请问您今天要来点兔子吗？？,9.8,12000,[萌系|日常|美食|萝莉],[佐倉綾音|水濑祈|種田梨沙|内田真礼|佐藤聡美|速水奨|徳井青空|村川梨衣|清川元夢]
逆转裁判,8.9,4565,[推理|智斗|游戏改|职场],[梶裕貴|悠木碧|玉木雅士|中村千絵|奈良徹|岩崎征実]
水果篮子 最终季,9.6,2533,[漫画改|奇幻|校园|恋爱],[石见舞菜香|岛崎信长|内田雄马|中村悠一|钉宫理惠|潘惠美|古川慎|兴津和幸|樱井孝宏|上田丽奈|大地叶|河西健吾|丰崎爱生|梅原裕一郎|坂本真绫|森川智之|种崎敦美|佐藤聪美|泽城美雪|江口拓也|加隈亚衣]
我的妹妹不可能那么可爱 第二季,8.4,25000,[校园|小说改|日常|萌系],[中村悠一|竹達彩奈|花澤香菜|田村由加莉|早見沙織|生天目仁美|佐藤聡美|伊瀬茉莉也|佐倉綾音]
Free!-Dive to the Future-,9.5,6864,[热血|社团|运动|小说改],[岛崎信长|铃木达央|宫野真守|内山昂辉|丰永利行|木村良平|细谷佳正|野岛健儿|日野聪|代永翼|平川大辅|宫田幸季|铃村健一|铃木千寻|渡边明乃|阿部敦|松冈祯丞|广桥凉|津田健次郎]
魔法少女☆伊莉雅 2WEI!,9.5,4115,[校园|萌系|热血|战斗],[門脇舞以|名塚佳織|斎藤千和|伊藤かな恵|伊瀬茉莉也|佐藤聡美|加藤英美里|蓝宝石..]
言语如苏打般涌现,9.5,19000,[动画],[藤间斋|杉咲花|潘惠美|花江夏树|梅原裕一郎|中岛爱|诸星堇|神谷浩史|坂本真绫|山寺宏一]
刻刻,9.4,14000,[科幻|漫画改],[安済知佳|瀬戸麻沙美|山路和弘|郷田ほづみ|辻谷耕史|野島裕史|岩田龍門|吉野裕行|内田夕夜]
黑岩射手 / BLACK★ROCK SHOOTER,9.6,7572,[战斗|穿越|原创],[花泽香菜|泽城美雪|能登麻美子|喜多村英梨|阿澄佳奈|花泽香菜|泽城美雪]
银仙,9.7,5790,[萌系|搞笑|日常|治愈],[广桥凉|小野大辅|樱井孝宏、斋藤千和|中田让治|由加奈|金元寿子|山本和臣|田村由加莉]
学园偶像 阳光!!,9.3,6578,[音乐|偶像],[伊波杏树|逢田梨香子|诹访七香|小宫有纱|斉藤朱夏|小林爱香|高槻加奈子|铃木爱奈|降幡爱]
星之梦,9.7,8281,[催泪|奇幻|治愈],[铃木惠子|小野大辅]
龙与魔女/BURN THE WITCH,9.8,18000,[漫画改|魔法|架空],[田野麻美|山田唯菜|土屋神叶|平田广明|早见沙织|小林亲弘|引坂理绘|麦人|田中美央]
漂流少年,9.7,33000,[原创|奇幻|冒险|科幻],[市川苍|大西沙织|悠木碧|小林千晃]
知晓天空之蓝的人啊,9.6,21000,[音乐|穿越|恋爱|原创],[吉沢亮|吉沢亮|吉冈里帆|若山诗音|松平健|落合福嗣|大地叶|种崎敦美]
刀剑神域：序列之争,9.4,19000,[科幻|动画|冒险],[松冈祯丞、户松遥、伊藤加奈惠、竹达彩奈、日高里菜、高垣彩阳、泽城美雪、平田广明、安元洋贵、山寺宏一]
猫咪日常,9.6,7592,[漫画改|萌系|日常|泡面],[小曼:木戸衣吹|小新:山崎エリイ|小露:小松未可子|小长井友子:上原あかり|白鸟杏美:大空直美|艾尔莎:鹈殿麻由|池谷岚:荒浪和沙]
少女编号,9.3,5815,[搞笑|励志|原创|职场],[千本木彩花|鈴木絵理|大西沙織|本渡楓|石川由依|中井和哉|梅原裕一郎|江口拓也|堀内賢雄]
黑之召唤士,9.1,13000,[小说改|奇幻|战斗|热血],[内山昂辉|石见舞菜香|上田丽奈|兰笛|秋元羊介|铃木实里]
小魔女学园 TV版,9.7,21000,[原创|冒险|奇幻],[潘めぐみ|村瀬迪与|折笠富美子|日笠陽子|日高のり子|志田有彩|康斯坦策·布朗施旺·阿尔布雷..]
吹响吧！上低音号 第二季,9.9,25000,[音乐|小说改|励志|日常],[黑泽朋世|朝井彩加|丰田萌绘|安济知佳|寿美菜子|早见沙织|茅原实里|石谷春贵|樱井孝宏|东山奈央|沼仓爱美|久川绫|中村悠一|桑岛法子]
One Room 第二季,9.7,11000,[恋爱|萌系|原创|治愈],[M·A·O|高桥李依|水濑祈]
UQ HOLDER！悠久持有者！,6.9,4800,[热血|战斗|漫画改|冒险],[高仓有加|松冈由贵|广濑友纪|佐藤利奈|茅野爱衣|小仓唯|白鸟由里|堀江由衣]
武装少女,9.3,7603,[校园|战斗|漫画改],[畠中祐|高田忧希|北原沙弥香|西田望见|日高里菜|日冈夏美|松井惠理子|伊藤美来|小日向茜|花井美春|武藤志织|泽田美晴|山田悠希|山田奈都美|藤田咲|太田哲治]
烟花,8.6,23000,[剧情|动画],[广濑铃|菅田将晖|宫野真守|松隆子|花泽香菜|浅沼晋太郎|丰永利行|梶裕贵|三木真一郎|樱井孝宏|根谷美智子|飞田展男|宫本充|立木文彦|斋藤千和|岛村侑|新垣樽助|种崎敦美|井之上润|小原好美|广田悠美|内田修一]
恋爱要在世界征服后,9.8,13000,[特摄|漫画改|战斗|恋爱],[小林裕介|长谷川育美|兴津和幸|稗田宁宁|间岛淳司|日高里菜|花泽香菜|金元寿子|佐仓绫音|桃月梨子|茶风林|杉田智和|安元洋贵|M·A·O|桥本千波|泽城美雪|立木文彦]
加速世界,8.8,8544,[校园|科幻|战斗|小说改],[浅沼晋太郎|仓屿|豊崎愛生|有田|梶裕貴|三澤紗千香|若宫|戸松遥|日高里菜|植田佳奈|川原礫]
Fate/stay night [Unlimited Blade Works] 特典,9.5,5344,[奇幻|日常],[杉山纪彰|川澄绫子|植田佳奈|下屋则子]
王室教师海涅,9.4,4517,[搞笑|漫画改],[植田圭輔|安里勇哉|安达勇人|广瀬大介|苍井翔太|立花慎之介]
水果篮子 (2019),9.7,11000,[漫画改|奇幻|校园|恋爱],[石见舞菜香|岛崎信长|内田雄马|中村悠一|钉宫理惠|潘惠美|古川慎|兴津和幸|樱井孝宏|坂本真绫|种崎敦美|佐藤聪美|泽城美雪]
星之梦～雪圈球～,9.9,5670,[游戏改|科幻|治愈],[铃木惠子|佐藤利奈|栉田泰道|石见舞菜香|五十岚裕美|泷知史|菲鲁兹·蓝|八代拓|依田菜津|杉山里穗|高桥伸也|田村奈央|菊地达弘、柳晃平]
天狼 Sirius the Jaeger,8.7,14000,[战斗|原创|架空|冒险],[上村祐翔|樱井孝宏|堀内贤雄|森奈奈子|小林裕介|武内骏辅|间岛淳司|高桥李依|田所阳向|津田健次郎|子安武人|大原沙耶香|飞田展男]
魔法少女小圆 剧场版 [前篇] 起始的物语,9.8,5064,[原创|奇幻|战斗|魔法],[加藤英美里|斎藤千和|喜多村英梨|野中蓝|悠木碧|水橋かおり|新谷良子|夏洛特：鹿目询子：後藤邑子]
黑白来看守所,9.2,3526,[漫画改|搞笑],[上村祐翔|柿原徹也|汐崎アイル|小林大紀|関智一|明坂聡美|津田健次郎|Kimeru|山本匠馬]
同居人是猫,9.7,14000,[治愈|漫画改|萌系],[小野贤章|山崎遥|下野纮|堀江瞬|安济知佳|中岛良树|村濑步|津田健次郎]
LoveLive 爱与演唱会!超级明星!! 第二季,3.8,4018,[原创|音乐],[伊达小百合|Liyuu|岬奈子|佩顿尚未|青山渚|铃原希实|薮岛朱音|大熊和奏|绘森|彩]
终物语,9.7,5567,[奇幻|小说改],[坂本真綾|神谷浩史|井上麻里奈|水桥香织|斎藤千和|雪野五月|小山力也、神谷浩史|泽城美雪]
云之彼端，约定的地方,9.0,2363,[少女|治愈|科幻],[吉冈秀隆|萩原圣人|南里侑香|石冢运升|井上和彦|水野理纱]
自称贤者弟子的贤者,6.1,9659,[小说改|奇幻|冒险],[大森日雅|村濑步|日向未南|齐藤隼一|安元洋贵|樱弥惠|夏吉优子|井泽佳之实]
久保同学不放过我,9.5,6741,[漫画改|日常|校园|恋爱],[花泽香菜|河西健吾|伊藤美来|雨宫天|加隈亚衣|竹达彩奈]
动物新世代 / BNA,9.3,43000,[原创],[诸星堇|细谷佳正|长绳麻理亚|石川界人|高岛雅罗|村濑迪与|乃村健次|中博史|家中宏|齐藤贵美子|多田野曜平|大冢芳忠]
一个人的〇〇小日子,9.6,8655,[漫画改|日常|萌系|校园],[森下千咲|田中美海|鬼头明里|黑濑ゆうこ]
黑执事II,9.4,5332,[推理],[坂本真綾|櫻井孝宏|水樹奈々|小野大輔|福山潤|加藤英美里|梶裕貴|東地宏樹|田..]
丹特丽安的书架,9.7,9550,[奇幻|治愈|声控|冒险],[小野大輔|花泽香菜|泽城美雪|櫻井孝宏|能登麻美子|加藤将之|小清水亚美|矢作紗友里|小林由美子]
百炼霸王与圣约女武神,6.2,12000,[小说改|奇幻|战斗|架空],[酒井广大|末柄里惠|伊达朱里纱|河濑茉希|高尾奏音|悠木碧|竹达彩奈|内田彩]
天地创造设计部,9.5,24000,[漫画改|奇幻|搞笑],[榎木淳弥|原由实|井上和彦|梅原裕一郎|诹访部顺一|岸尾大辅|大空直美|竹内良太|泊明日菜|木野日菜|逢坂良太|水岛大宙|龙田直树]
我们仍未知道那天所看见的花的名字。 剧场版,9.7,11000,[催泪|治愈],[茅野爱衣|入野自由|户松遥|樱井孝宏|早见沙织|近藤孝行]
为美好的世界献上爆焰！,9.6,2147,[小说改|奇幻|战斗|日常],[高桥李依|丰崎爱生|长绳麻理亚|名冢佳织|富田美忧|铃代纱弓|石上静香|生天目仁美|酒卷光宏]
LoveLive! Sunshine!! 学园偶像 电影 彩虹彼端,9.7,4888,[原创|音乐|偶像|社团],[伊波杏树|逢田梨香子|齐藤朱夏|小林爱香|高槻加奈子|降幡爱|小宫有纱|铃木爱奈|诹访七香]
Rewrite 2nd Season,9.3,5802,[社团|校园|游戏改|战斗],[森田成一|花澤香菜|東地宏樹|アドレナ・リン|田中涼子|上田のりこ|上別府仁資|鈴木絵理|若林直美]
粗点心战争,9.3,4290,[日常|搞笑|美食],[竹达彩奈|阿部敦|藤原启治|沼仓爱美|铃木达央]
水果篮子 第二季,9.6,5632,[漫画改|奇幻|校园|恋爱],[石见舞菜香|岛崎信长|内田雄马|中村悠一|钉宫理惠|潘惠美|古川慎|兴津和幸|樱井孝宏|坂本真绫|种崎敦美|佐藤聪美|泽城美雪]
晨曦公主,9.7,7133,[少女|奇幻|架空|冒险],[斎藤千和|前野智昭|小林裕介|森田成一|冈本信彦|诹访部顺一|下野紘|皆川纯子]
从很久以前就喜欢你了。～告白实行委员会～,9.5,4117,[声控|校园|音乐|恋爱],[神谷浩史|戸松遥|梶裕貴|阿澄佳奈|鈴村健一|豊崎愛生|代永翼|麻倉もも|花江夏樹]
NEW GAME!!,9.6,13000,[职场|漫画改],[高田憂希|日笠陽子|茅野愛衣|山口愛|戸田めぐみ|竹尾歩美|朝日奈丸佳|森永千才|喜多村英梨]
Fate/kaleid liner 魔法少女☆伊莉雅：雪下的誓言,9.6,7483,[热血|奇幻|战斗|魔法],[名冢佳织|杉山纪彰|下屋则子|花江夏树|神谷浩史|中田让治|小山力也|小西克幸|白石凉子]
夏日幻魂,9.8,21000,[原创|奇幻|治愈],[小林千晃|岛袋美由利|岛崎信长|川荣李奈]
玛纳利亚的密友（Mysteria Friends）/巴哈姆特之怒/玛娜利亚魔法学院,9.8,14000,[架空|游戏改|奇幻|日常],[日笠阳子|福原绫香|水树奈奈|羽多野涉|井上喜久子|古山贵实子|泽城千春|内田雄马]
GJ部,9.8,9680,[萌系|搞笑|日常|校园],[下野紘|内田真礼|宫本侑芽|三森铃子|荒川千香|上坂堇|木户衣吹|诸星堇|葵若菜]
热血少年,9.5,5713,[战斗],[寺島拓篤|ブリドカットセーラ恵美|柳|野水伊織|逢坂良太|浅野真澄|梶裕貴|山本和臣|南里侑香|..]
平家物语,9.8,12000,[小说改|历史|声控],[悠木碧|樱井孝宏|早见沙织|玄田哲章|千叶繁|井上喜久子|入野自由|小林由美子|冈本信彦|花江夏树|村濑步|西山宏太朗|桧山修之|木村昴|宫崎游|水濑祈|杉田智和|梶裕贵]
因为是反派大小姐所以养了魔王,8.5,10000,[漫画改|奇幻|搞笑|恋爱],[高桥李依|梅原裕一郎|福山润|小野友树|增田俊树|花泽香菜|内田雄马|安元洋贵|吉永拓斗|神尾晋一郎|宫崎游|杉田智和]
